customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
2264,Tony,Shirley,Female,18,7/17/1972,Occupational Therapist,Health,Affluent Customer,N,ð,No,9
2265,Brendan,Vicent,Male,55,7/29/1980,,Property,Mass Customer,N,,Yes,5
2266,Jeth,Tomes,Male,74,10/11/1998,,Retail,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,No,1
2267,Andrei,Mulchrone,Female,78,4/28/1964,Business Systems Development Analyst,,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,No,14
2268,Wilhelmina,Gothup,Female,66,10/7/1965,Pharmacist,Health,Mass Customer,N,testâ testâ«,No,19
2269,Beitris,Lamy,Female,33,11/11/1989,Product Engineer,,Mass Customer,N,â¦testâ§,No,9
2270,Augustus,Edleston,Male,50,9/28/1966,Information Systems Manager,Retail,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,9
2271,King,Hoston,Male,96,3/26/1974,,Telecommunications,Mass Customer,N,"''''""",Yes,18
2272,Grete,Hindenburg,Female,82,12/21/1994,Internal Auditor,Manufacturing,Mass Customer,N,-100,No,1
2273,Rhetta,Lambrook,Female,71,8/4/1964,Assistant Professor,,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,9
2274,Nada,Reinert,Female,15,11/26/1979,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,,Yes,13
2275,Ursulina,Carter,Female,77,7/19/1992,Human Resources Assistant II,Financial Services,High Net Worth,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,Yes,8
2276,Stormy,Caveney,Female,90,10/6/1985,Desktop Support Technician,,Mass Customer,N,(ï½¡â â âï½¡),Yes,12
2277,Gillie,Ruben,Female,44,8/22/1963,Cost Accountant,Financial Services,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,7
2278,Gerri,Heliet,Male,11,9/25/1977,Product Engineer,Health,Affluent Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,8
2279,Garrett,Szymon,Male,42,3/19/1979,Human Resources Assistant II,Health,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,No,3
2280,Wrennie,Alexandersson,Female,93,11/18/1960,Budget/Accounting Analyst I,,Mass Customer,N,-1,No,9
2281,Valaria,Abrehart,Female,56,5/10/1989,,,High Net Worth,N,0,Yes,14
2282,Dominic,Gregoletti,Male,81,2/25/1957,Senior Financial Analyst,Financial Services,Affluent Customer,N,100,Yes,7
2283,Gaspar,Janaway,Male,44,2/8/1954,Software Consultant,,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,16
2284,Ola,Lenoir,Female,83,2/16/1974,Staff Accountant IV,Telecommunications,High Net Worth,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,14
2285,Maritsa,Bellison,Female,71,10/27/1973,Quality Control Specialist,Health,High Net Worth,N,é¨è½æ ¼,No,5
2286,Katuscha,Sapsed,Female,20,6/2/1995,Staff Scientist,Manufacturing,High Net Worth,N,"'""''''""",No,5
2287,Gisela,Partener,Female,53,4/22/1974,Human Resources Assistant I,Telecommunications,High Net Worth,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,No,20
2288,Cirillo,Hook,Male,63,5/4/1964,Staff Scientist,Manufacturing,High Net Worth,N,ã,No,8
2289,Kissie,Steanson,Female,97,9/25/1980,Research Nurse,Health,Affluent Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,13
2290,Myca,Standley,Male,18,3/10/1981,Account Executive,Manufacturing,Mass Customer,N,â£,Yes,5
2291,Guido,Meynell,Male,67,4/13/1971,Accountant IV,Manufacturing,Affluent Customer,N,åè£½æ¼¢èª,Yes,4
2292,Christie,MacClure,Female,17,6/2/1998,Research Nurse,Health,Mass Customer,N,00ËÆ$-,Yes,2
2293,Engracia,Newcom,Female,70,3/7/1958,Financial Advisor,Financial Services,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,16
2294,Skipton,Cordie,Male,25,6/16/1987,Associate Professor,Manufacturing,Mass Customer,N,100,No,21
2295,Farris,Hazelby,U,35,,Internal Auditor,IT,Mass Customer,N,,Yes,
2296,Nathalia,Sanger,Female,16,1/1/2002,Geologist IV,Retail,Affluent Customer,N,ï½ï½¨(Â´âï½â©,No,1
2297,Pauletta,Taffee,Female,16,11/27/1971,Geological Engineer,Manufacturing,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,19
2298,Brigham,Vyse,Male,64,10/28/1997,Environmental Tech,Property,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,5
2299,Mahmoud,Dagworthy,Male,11,10/21/1986,Computer Systems Analyst I,Property,High Net Worth,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,7
2300,Cary,Cockerham,Male,20,9/26/1998,,Financial Services,Mass Customer,N,-1,Yes,3
2301,Ken,Vashchenko,Male,66,10/30/1966,Senior Cost Accountant,Financial Services,Mass Customer,N,00ËÆ$-,Yes,19
2302,Loraine,Beamish,Female,43,1/9/1999,Mechanical Systems Engineer,Retail,Mass Customer,N,,Yes,4
2303,Alair,Combe,Male,22,4/13/1993,Database Administrator IV,Retail,Mass Customer,N,1,Yes,4
2304,Shelia,Bellew,Female,65,6/1/1957,,,Mass Customer,N,2/1/2018 0:00,Yes,11
2305,Aeriell,Greeding,Female,91,7/9/1984,Chief Design Engineer,Financial Services,Affluent Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,13
2306,Hilary,Tregunna,Female,98,4/19/1960,Paralegal,Financial Services,High Net Worth,N,ã,Yes,9
2307,Corina,Shadwick,Female,57,6/28/1978,Desktop Support Technician,Retail,High Net Worth,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,13
2308,Nancey,Hastie,Female,52,3/19/1963,Paralegal,Financial Services,Mass Customer,N,-1,Yes,17
2309,Herc,McIlhone,Male,40,1/13/1985,Accounting Assistant I,Manufacturing,Affluent Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,14
2310,Jed,Humpherston,Male,12,2/10/1970,Executive Secretary,,High Net Worth,N,Ù¡Ù¢Ù£,Yes,11
2311,Addi,,Female,49,2/15/1989,Design Engineer,Health,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,16
2312,Ronnica,Grebner,Female,72,8/10/1979,Assistant Manager,Manufacturing,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,18
2313,Christa,Pauley,Female,54,7/10/1966,Chemical Engineer,Manufacturing,Mass Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,12
2314,Ravid,Lapenna,Male,59,12/22/1993,Registered Nurse,Health,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,7
2315,Pernell,MacCheyne,Male,25,3/1/1994,Community Outreach Specialist,Financial Services,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,8
2316,Vernen,Bourgaize,Male,79,3/21/1978,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,11
2317,Alwin,Cuberley,Male,97,12/7/1976,Tax Accountant,Health,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,16
2318,Willa,Malyan,Female,30,3/1/1988,Automation Specialist I,Manufacturing,Mass Customer,N,â°â´âµ,Yes,6
2319,David,Darrigrand,Male,63,5/3/1985,Librarian,Entertainment,High Net Worth,N,1,No,18
2320,Kaylyn,Throssell,Female,14,12/21/1965,Senior Developer,Manufacturing,Affluent Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,16
2321,Libbi,Freeberne,Female,27,3/25/1980,Nuclear Power Engineer,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,20
2322,Hazlett,Rosenschein,Male,72,5/24/1992,Biostatistician III,Health,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,2
2323,Adair,Piser,Male,2,4/30/1988,Desktop Support Technician,Property,High Net Worth,N,â°â´âµâââ,No,13
2324,Jerrold,Robben,Male,44,8/5/1966,Sales Associate,Manufacturing,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,Yes,16
2325,Emmett,Whatsize,Male,50,1/6/1964,Database Administrator IV,Retail,High Net Worth,N,-1,Yes,12
2326,Trev,Boothebie,Male,64,6/22/1966,Programmer Analyst I,Retail,High Net Worth,N,<svg><script>0<1>alert('XSS')</script>,No,14
2327,Alie,Sowle,Female,19,4/5/1963,Budget/Accounting Analyst II,,Affluent Customer,N,â¡,No,6
2328,Gayler,Shackle,Male,63,6/3/1986,Dental Hygienist,Health,Mass Customer,N,âââ,Yes,8
2329,Donny,Stiven,Female,7,12/19/1957,Computer Systems Analyst II,IT,Affluent Customer,N,"""'",No,20
2330,Claresta,Bonnor,Female,5,1/17/1990,Account Coordinator,Property,Mass Customer,N,",./;'[]\-=",No,9
2331,Marybelle,Antal,Female,48,4/11/1963,Database Administrator III,Financial Services,Mass Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,10
2332,Jeff,Goodere,Male,99,4/20/1977,Developer III,Property,High Net Worth,N,é¨è½æ ¼,Yes,10
2333,Ives,Adolfson,Male,82,4/19/1966,Structural Analysis Engineer,Financial Services,Mass Customer,N,"__ï¾(,_,*)",Yes,10
2334,Zebulen,Hefford,Male,30,3/16/1996,Food Chemist,Health,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,No,5
2335,Payton,Sheach,U,42,,Account Executive,IT,Mass Customer,N,,No,
2336,Karney,Labrone,Male,59,1/19/1978,Dental Hygienist,Health,Affluent Customer,N,1,No,17
2337,Odilia,Bick,Female,47,1/11/2000,Programmer Analyst II,Health,Mass Customer,N,"'""''''""",No,1
2338,Clarie,Hackworth,Female,13,11/28/1986,Programmer Analyst IV,Manufacturing,Mass Customer,N,00ËÆ$-,No,5
2339,Damien,Haddeston,Male,3,12/28/1958,Web Designer II,Property,Affluent Customer,N,á,Yes,16
2340,Joachim,Amer,Male,33,3/29/1978,Research Assistant IV,Health,Mass Customer,N,-1,Yes,16
2341,Caterina,Scedall,U,41,,Web Designer II,IT,Mass Customer,N,,Yes,
2342,Clara,Jakel,Female,87,9/17/1999,,,Mass Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,No,2
2343,Wilhelm,Corteis,Male,6,3/24/1959,Nurse Practicioner,Argiculture,High Net Worth,N,âââ,Yes,5
2344,Wat,Robelin,Male,93,3/4/1993,Nurse,Financial Services,Mass Customer,N,ï½ï½¨(Â´âï½â©,Yes,7
2345,Arden,Godard,Female,50,7/15/1986,Systems Administrator I,Retail,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,3
2346,Joey,Scheffler,Male,89,9/16/1979,Information Systems Manager,,Mass Customer,N,1,Yes,4
2347,L;urette,Annott,Female,79,3/4/1957,Programmer Analyst I,,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,11
2348,Keeley,Winslet,Female,2,11/7/1957,Web Designer IV,Manufacturing,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,16
2349,Julee,Garwell,Female,23,3/5/1979,Executive Secretary,Telecommunications,High Net Worth,N,á ,No,3
2350,Lorinda,Malpass,Female,32,3/17/1959,Nurse Practicioner,,Mass Customer,N,â¢,Yes,14
2351,Felicity,Beirne,Female,35,3/15/1992,Assistant Professor,Retail,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,10
2352,Cilka,Dabbes,Female,76,10/22/1971,Statistician II,,Mass Customer,N,ï»¿,Yes,13
2353,Lyn,Luquet,Male,93,12/27/1978,Health Coach IV,Health,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,12
2354,Tammie,Fisbey,Female,99,12/19/1958,Product Engineer,Retail,Mass Customer,N,1;DROP TABLE users,No,17
2355,Shaughn,,Male,87,12/19/1993,Operator,Manufacturing,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,4
2356,Arluene,Manchester,Female,58,12/17/1994,Geological Engineer,Manufacturing,Affluent Customer,N,â¢,No,3
2357,Lisette,Mingardi,Female,39,10/15/1962,Civil Engineer,Manufacturing,Mass Customer,N,â°â´âµ,No,6
2358,Ave,Peatt,Male,26,5/1/1959,Senior Sales Associate,Retail,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,15
2359,Merlina,Bream,Female,80,3/25/1986,Mechanical Systems Engineer,Property,High Net Worth,N,1'; DROP TABLE users--,Yes,7
2360,Karleen,McGenn,Female,0,11/3/1974,VP Accounting,Financial Services,High Net Worth,N,100,Yes,5
2361,Jeannette,Cerman,Female,55,11/28/1954,Help Desk Operator,,High Net Worth,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,20
2362,Herbie,Machans,Male,49,6/5/1972,Developer II,Financial Services,Affluent Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,19
2363,Bobby,Farmiloe,Male,92,12/30/1983,Nurse,Entertainment,Mass Customer,N,testâ testâ«,Yes,16
2364,Fielding,Linklater,Male,19,9/22/1995,Speech Pathologist,,Mass Customer,N,100,Yes,13
2365,Lauretta,Furmonger,Female,2,10/18/1998,Structural Analysis Engineer,Argiculture,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,3
2366,Idette,Mapam,Female,51,6/15/1975,Web Designer I,Health,Mass Customer,N,âªâªtestâª,Yes,15
2367,Lorne,Sabin,Male,40,5/22/1957,Electrical Engineer,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,16
2368,Rowe,Losbie,Female,98,1/22/1993,Chemical Engineer,Manufacturing,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,10
2369,Averyl,Gosz,Female,80,10/28/1996,Financial Analyst,Financial Services,Mass Customer,N,1,Yes,1
2370,Juliane,Calltone,Female,35,3/19/1996,Analyst Programmer,Property,High Net Worth,N,â©testâ©,No,7
2371,Rory,Lokier,Female,22,11/18/1966,Staff Scientist,Manufacturing,High Net Worth,N,<svg><script>0<1>alert('XSS')</script>,Yes,8
2372,Jim,Shoppee,Male,14,9/10/1977,Clinical Specialist,Health,Affluent Customer,N,-1,No,10
2373,Cordy,Readshall,Female,51,5/22/1982,Structural Engineer,Manufacturing,High Net Worth,N,ï¼ï¼ï¼,Yes,16
2374,Dolf,Baudichon,Male,6,6/15/1993,Design Engineer,Financial Services,Mass Customer,N,ð,No,9
2375,Alika,Milbourne,Female,21,3/17/1987,Sales Representative,Retail,Affluent Customer,N,Jan-00,No,8
2376,Eada,Narbett,Female,84,10/23/1958,Community Outreach Specialist,,High Net Worth,N,â£,Yes,12
2377,Kristien,Dunne,Female,29,10/2/1998,Analog Circuit Design manager,IT,High Net Worth,N,"""'",No,2
2378,Aggi,Farncombe,Female,41,4/25/1994,Research Assistant II,Manufacturing,Affluent Customer,N,,No,1
2379,Trixie,Piscopiello,Female,85,5/5/1981,Occupational Therapist,Health,Affluent Customer,N,ï»¿,Yes,15
2380,Merissa,Milella,Female,44,4/9/1956,Technical Writer,Retail,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,15
2381,Dulsea,Pladen,Female,91,2/12/1973,Programmer I,Argiculture,Affluent Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,5
2382,Turner,Huggens,Male,79,7/5/1971,Accounting Assistant III,Retail,Mass Customer,N,"'""''''""",Yes,4
2383,Zaria,Eberz,Female,34,9/15/1978,Compensation Analyst,Financial Services,Mass Customer,N,<script>alert('hi')</script>,No,15
2384,Garey,Letrange,Male,96,7/16/1961,Operator,Health,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,6
2385,Gaultiero,Lissenden,Male,70,12/17/1958,Dental Hygienist,Health,Mass Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,8
2386,Adrianne,Lowerson,Female,93,7/6/1997,Compensation Analyst,Financial Services,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,2
2387,Roy,Jone,Male,33,8/30/1977,Nurse,,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,9
2388,Quincy,Weben,Male,84,5/28/1997,Cost Accountant,Financial Services,Mass Customer,N,Jan-00,No,1
2389,Sibyl,Gudge,Male,18,12/28/1973,Desktop Support Technician,Retail,High Net Worth,N,1;DROP TABLE users,No,7
2390,Tonya,Nealand,Female,48,5/6/1964,Legal Assistant,Property,Mass Customer,N,1;DROP TABLE users,No,12
2391,Corny,Millott,Female,72,4/22/1961,Nurse Practicioner,Health,Mass Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,No,14
2392,Isadora,Gronaller,Female,48,1/11/2001,Marketing Assistant,Manufacturing,Affluent Customer,N,ã,No,2
2393,Dorian,Colledge,Female,68,6/21/1981,Registered Nurse,Health,High Net Worth,N,"""'",Yes,11
2394,Ferne,Reese,Female,31,11/12/1995,GIS Technical Architect,,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,7
2395,Ashlin,Kesby,Male,23,2/26/1966,Executive Secretary,,High Net Worth,N,nil,No,16
2396,Elmira,Wildblood,Female,40,8/2/1973,Recruiter,Retail,Affluent Customer,N,1;DROP TABLE users,Yes,7
2397,Cassius,Birchenough,Male,33,6/10/1985,Analyst Programmer,Retail,Affluent Customer,N,1'; DROP TABLE users--,Yes,4
2398,Mirelle,,Female,6,10/11/2000,Administrative Assistant IV,Financial Services,High Net Worth,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,1
2399,Devonne,McPolin,Female,20,6/11/1980,Software Consultant,Manufacturing,High Net Worth,N,,Yes,14
2400,Lindsay,Stollsteiner,Male,73,2/28/1978,Office Assistant III,Property,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,22
2401,Drake,Riguard,Male,7,7/31/1977,Staff Scientist,,Mass Customer,N,â°â´âµ,Yes,15
2402,Merrielle,Strafen,Female,99,6/7/1957,Cost Accountant,Financial Services,Mass Customer,N,-100,Yes,8
2403,Karalee,Tremlett,Female,41,10/25/1977,Technical Writer,Financial Services,Affluent Customer,N,../../../../../../../../../../../etc/hosts,No,12
2404,Conney,Grouse,Male,13,3/14/1960,Graphic Designer,Retail,Mass Customer,N,Jan-00,No,6
2405,Quintana,Merricks,Female,16,7/28/1957,Structural Analysis Engineer,,Mass Customer,N,(ï½¡â â âï½¡),No,18
2406,Randal,Messager,Male,34,6/11/1973,Executive Secretary,,Affluent Customer,N,â©testâ©,Yes,9
2407,Merrily,,Female,24,3/30/1959,,Financial Services,High Net Worth,N,"""'",Yes,6
2408,Celestia,,Female,38,10/10/1955,VP Marketing,Health,Mass Customer,N,1,No,16
2409,Carolan,Ortler,Female,23,7/13/1989,,Health,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,12
2410,Eugenia,Verey,Female,75,8/24/1974,Geological Engineer,Manufacturing,Mass Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,21
2411,Casey,McDade,Male,0,5/27/1964,Technical Writer,Financial Services,High Net Worth,N,,No,13
2412,Tiffi,Havercroft,Female,77,5/26/1981,Chemical Engineer,Manufacturing,Affluent Customer,N,åè£½æ¼¢èª,No,8
2413,Abbey,Murrow,Male,27,8/11/1943,Environmental Specialist,Manufacturing,High Net Worth,N,á ,Yes,17
2414,Basile,Bowlas,U,18,,Registered Nurse,Health,Mass Customer,N,,Yes,
2415,Tanner,Harp,Male,56,11/5/1978,Web Designer II,Manufacturing,Mass Customer,N,â«testâ«,No,3
2416,Eberhard,Shalcras,Male,19,12/29/1959,Office Assistant I,Health,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,16
2417,Cacilia,Swetland,Female,27,6/24/1974,Nurse,,Affluent Customer,N,â£,No,22
